Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_003634.png,GO,"[0.22939, 0.77061]",STOP,"[0.52812, 0.47188]",True,65.0,50.78%,0.69566,236.49435,24.3926,0.98927,0.20645,6.6576
town7_003637.png,GO,"[0.29106, 0.70894]",STOP,"[0.50454, 0.49546]",True,75.0,58.59%,0.69384,210.10974,24.90634,0.98939,0.20468,7.24128
town7_003638.png,GO,"[0.30766, 0.69234]",GO,"[0.41665, 0.58335]",False,128.0,100.00%,,,,,,7.16197
town7_003639.png,GO,"[0.27767, 0.72233]",STOP,"[0.54918, 0.45082]",True,95.0,74.22%,0.67694,262.88883,23.93308,0.98424,0.19336,6.13465
town7_003642.png,GO,"[0.27676, 0.72324]",STOP,"[0.523, 0.477]",True,125.0,97.66%,0.61691,392.39695,22.19355,0.97843,0.14051,6.55305
town7_003652.png,STOP,"[0.83373, 0.16627]",GO,"[0.47705, 0.52295]",True,19.0,14.84%,0.82665,70.86599,29.62643,0.99723,0.35895,5.85907
town7_003656.png,STOP,"[0.75035, 0.24965]",GO,"[0.48749, 0.51251]",True,3.0,2.34%,0.83066,71.17664,29.60743,0.99743,0.37827,4.77551
town7_003658.png,STOP,"[0.69236, 0.30764]",GO,"[0.48642, 0.51358]",True,1.0,0.78%,0.83317,73.43443,29.47181,0.99722,0.38016,6.23835
town7_003660.png,STOP,"[0.81743, 0.18257]",GO,"[0.43018, 0.56982]",True,5.0,3.91%,0.83021,74.5981,29.40353,0.99725,0.37649,5.54579
town7_003663.png,STOP,"[0.75751, 0.24249]",GO,"[0.49008, 0.50992]",True,5.0,3.91%,0.82555,77.59547,29.23244,0.99714,0.3629,5.76043
town7_003666.png,STOP,"[0.60645, 0.39355]",GO,"[0.44778, 0.55222]",True,1.0,0.78%,0.82909,67.75031,29.82169,0.99728,0.37447,6.32602
town7_003668.png,GO,"[0.23076, 0.76924]",STOP,"[0.53176, 0.46824]",True,104.0,81.25%,0.81216,105.88833,27.88232,0.99565,0.32941,6.885
town7_003670.png,GO,"[0.13716, 0.86284]",STOP,"[0.51355, 0.48645]",True,80.0,62.50%,0.79453,166.64169,25.91297,0.99245,0.27525,5.88168
town7_003678.png,GO,"[0.08215, 0.91785]",STOP,"[0.54086, 0.45914]",True,47.0,36.72%,0.69482,401.05625,22.09875,0.96929,0.17573,5.00867
town7_003679.png,GO,"[0.1742, 0.8258]",STOP,"[0.51817, 0.48183]",True,87.0,67.97%,0.66711,563.20148,20.62417,0.9501,0.15861,5.68752
town7_003681.png,GO,"[0.29926, 0.70074]",STOP,"[0.54042, 0.45958]",True,46.0,35.94%,0.725,213.29078,24.84108,0.98847,0.21414,6.37041
town7_003684.png,GO,"[0.22308, 0.77692]",STOP,"[0.60592, 0.39408]",True,59.0,46.09%,0.74844,150.81607,26.34633,0.9919,0.22319,5.47132
town7_003687.png,GO,"[0.2644, 0.7356]",STOP,"[0.53835, 0.46165]",True,37.0,28.91%,0.66692,247.51148,24.19485,0.98814,0.14373,6.11908
town7_003701.png,GO,"[0.28575, 0.71425]",STOP,"[0.51166, 0.48834]",True,128.0,100.00%,0.42195,2083.05753,14.94379,0.76869,0.08342,6.60293
town7_003702.png,GO,"[0.31717, 0.68283]",STOP,"[0.5043, 0.4957]",True,81.0,63.28%,0.48402,1596.22771,16.09986,0.85355,0.08518,6.08097
town7_003704.png,GO,"[0.30106, 0.69894]",STOP,"[0.61118, 0.38882]",True,128.0,100.00%,0.47045,2153.275,14.79981,0.84705,0.07754,7.31275
town7_003710.png,GO,"[0.4353, 0.5647]",STOP,"[0.50497, 0.49503]",True,23.0,17.97%,0.68045,288.03422,23.53636,0.97829,0.22432,6.60423
town7_003713.png,GO,"[0.43287, 0.56713]",STOP,"[0.51228, 0.48772]",True,92.0,71.88%,0.58679,680.65172,19.80155,0.92643,0.17867,5.80192
town7_003719.png,STOP,"[0.50342, 0.49658]",GO,"[0.46907, 0.53093]",True,2.0,1.56%,0.68497,265.20607,23.89497,0.9672,0.23817,5.9963
town7_003727.png,GO,"[0.34593, 0.65407]",STOP,"[0.54609, 0.45391]",True,54.0,42.19%,0.60849,520.86453,20.96356,0.95855,0.16406,5.99342
town7_003737.png,GO,"[0.31862, 0.68138]",STOP,"[0.58066, 0.41934]",True,39.0,30.47%,0.63035,333.43568,22.90068,0.98195,0.14658,6.40813
town7_003740.png,GO,"[0.32118, 0.67882]",STOP,"[0.51593, 0.48407]",True,95.0,74.22%,0.64964,671.3932,19.86103,0.94672,0.17029,5.54213
town7_003745.png,GO,"[0.27965, 0.72035]",STOP,"[0.50266, 0.49734]",True,86.0,67.19%,0.68948,387.53516,22.24769,0.97575,0.17527,5.95569
town7_003747.png,GO,"[0.27154, 0.72846]",STOP,"[0.55498, 0.44502]",True,84.0,65.62%,0.71791,245.35872,24.23279,0.98352,0.19818,5.39453
town7_003748.png,GO,"[0.25483, 0.74517]",STOP,"[0.56048, 0.43952]",True,85.0,66.41%,0.71546,260.72148,23.96904,0.98194,0.20882,5.52323
town7_003750.png,GO,"[0.27761, 0.72239]",STOP,"[0.51124, 0.48876]",True,97.0,75.78%,0.66038,477.74091,21.33888,0.96231,0.15951,5.853
town7_003761.png,GO,"[0.26556, 0.73444]",STOP,"[0.56017, 0.43983]",True,57.0,44.53%,0.73637,224.13112,24.62578,0.98585,0.23219,5.48854
town7_003765.png,STOP,"[0.68261, 0.31739]",GO,"[0.48881, 0.51119]",True,20.0,15.62%,0.8033,93.1799,28.43758,0.99435,0.31114,6.15373
town7_003766.png,STOP,"[0.63526, 0.36474]",GO,"[0.46898, 0.53102]",True,3.0,2.34%,0.80706,87.23891,28.7237,0.99527,0.31036,6.50792
town7_003770.png,GO,"[0.31596, 0.68404]",STOP,"[0.55127, 0.44873]",True,109.0,85.16%,0.71697,306.43276,23.26745,0.97685,0.21975,6.01432
town7_003776.png,GO,"[0.27683, 0.72317]",STOP,"[0.5833, 0.4167]",True,105.0,82.03%,0.63796,579.34659,20.50142,0.95786,0.15863,5.73616
town7_003783.png,GO,"[0.20899, 0.79101]",STOP,"[0.5344, 0.4656]",True,98.0,76.56%,0.65707,560.45773,20.64537,0.96841,0.14378,5.95521
town7_003798.png,GO,"[0.30862, 0.69138]",STOP,"[0.62421, 0.37579]",True,49.0,38.28%,0.68304,254.26971,24.07786,0.9867,0.173,6.27359
town7_003803.png,GO,"[0.2829, 0.7171]",STOP,"[0.52611, 0.47389]",True,115.0,89.84%,0.59215,1254.98953,17.1444,0.91149,0.08788,6.8934
town7_003809.png,GO,"[0.31036, 0.68964]",STOP,"[0.50783, 0.49217]",True,103.0,80.47%,0.59135,728.77385,19.50488,0.90658,0.12367,6.86876
town7_003814.png,GO,"[0.32518, 0.67482]",STOP,"[0.51826, 0.48174]",True,84.0,65.62%,0.59164,570.74823,20.56636,0.92391,0.11021,6.74191
town7_003825.png,GO,"[0.1714, 0.8286]",STOP,"[0.50403, 0.49597]",True,41.0,32.03%,0.74801,271.6801,23.79023,0.98859,0.2467,7.50377
town7_003831.png,GO,"[0.29148, 0.70852]",STOP,"[0.50057, 0.49943]",True,64.0,50.00%,0.59282,464.07112,21.46496,0.97525,0.13368,6.72145
town7_003832.png,GO,"[0.31913, 0.68087]",STOP,"[0.50995, 0.49005]",True,68.0,53.12%,0.66235,293.97586,23.44769,0.98206,0.18193,7.18753
town7_003848.png,GO,"[0.30418, 0.69582]",STOP,"[0.5254, 0.4746]",True,117.0,91.41%,0.55843,1026.64172,18.01661,0.9358,0.12246,7.18681
town7_003851.png,GO,"[0.36536, 0.63464]",STOP,"[0.52192, 0.47808]",True,46.0,35.94%,0.70676,323.2244,23.03576,0.97927,0.19351,6.6939
town7_003857.png,GO,"[0.34536, 0.65464]",STOP,"[0.56105, 0.43895]",True,109.0,85.16%,0.58088,941.84299,18.39102,0.94631,0.12658,6.67011
town7_003870.png,GO,"[0.37626, 0.62374]",STOP,"[0.54103, 0.45897]",True,27.0,21.09%,0.74018,159.2399,26.11028,0.98777,0.24944,5.84873
town7_003872.png,GO,"[0.37973, 0.62027]",STOP,"[0.52545, 0.47455]",True,35.0,27.34%,0.7621,159.01818,26.11634,0.98936,0.26859,5.95325
town7_003873.png,GO,"[0.37039, 0.62961]",STOP,"[0.52738, 0.47262]",True,94.0,73.44%,0.70261,406.14844,22.04396,0.9788,0.22096,6.07771
town7_003877.png,STOP,"[0.78593, 0.21407]",GO,"[0.42872, 0.57128]",True,8.0,6.25%,0.68959,316.38641,23.12863,0.98297,0.21961,5.56433
town7_003880.png,STOP,"[0.87862, 0.12138]",GO,"[0.44758, 0.55242]",True,36.0,28.12%,0.8018,131.24693,26.94991,0.99126,0.31088,5.78203
town7_003882.png,STOP,"[0.88, 0.12]",GO,"[0.48142, 0.51858]",True,13.0,10.16%,0.78519,115.90594,27.48975,0.99334,0.29744,5.16832
town7_003883.png,STOP,"[0.83628, 0.16372]",GO,"[0.45511, 0.54489]",True,23.0,17.97%,0.7763,131.04755,26.95651,0.99217,0.29603,6.15016
town7_003887.png,STOP,"[0.85641, 0.14359]",GO,"[0.48639, 0.51361]",True,22.0,17.19%,0.78263,123.26484,27.22241,0.99317,0.30639,5.57487
town7_003890.png,STOP,"[0.82361, 0.17639]",GO,"[0.43379, 0.56621]",True,34.0,26.56%,0.77814,150.45607,26.35671,0.99139,0.30137,5.60566
town7_003892.png,STOP,"[0.81053, 0.18947]",GO,"[0.44563, 0.55437]",True,6.0,4.69%,0.7805,121.16997,27.29685,0.99327,0.30322,5.09326
town7_003893.png,STOP,"[0.86431, 0.13569]",GO,"[0.49798, 0.50202]",True,21.0,16.41%,0.78037,127.63305,27.07117,0.99263,0.3029,6.18802
town7_003896.png,STOP,"[0.85785, 0.14215]",GO,"[0.45552, 0.54448]",True,24.0,18.75%,0.782,126.54312,27.10842,0.99245,0.30116,6.17752
town7_003897.png,STOP,"[0.78053, 0.21947]",GO,"[0.45134, 0.54866]",True,5.0,3.91%,0.77089,131.74932,26.93332,0.99187,0.29005,6.96171
town7_003906.png,GO,"[0.06837, 0.93163]",STOP,"[0.55556, 0.44444]",True,92.0,71.88%,0.5658,959.35768,18.311,0.94805,0.06951,6.70807
town7_003910.png,GO,"[0.29473, 0.70527]",STOP,"[0.56782, 0.43218]",True,79.0,61.72%,0.58925,685.38875,19.77143,0.9501,0.14839,6.95572
town7_003912.png,GO,"[0.23896, 0.76104]",STOP,"[0.53572, 0.46428]",True,75.0,58.59%,0.60821,734.12901,19.47308,0.93802,0.17236,7.28317
town7_003919.png,GO,"[0.30855, 0.69145]",STOP,"[0.50748, 0.49252]",True,62.0,48.44%,0.78776,181.87562,25.53306,0.98713,0.32649,6.68453
town7_003930.png,GO,"[0.4598, 0.5402]",STOP,"[0.51721, 0.48279]",True,40.0,31.25%,0.78446,108.24711,27.78664,0.99257,0.31677,6.81134
town7_003931.png,STOP,"[0.55472, 0.44528]",GO,"[0.41429, 0.58571]",True,2.0,1.56%,0.78182,128.43255,27.04405,0.9902,0.31977,7.24354
town7_003934.png,STOP,"[0.88749, 0.11251]",GO,"[0.49125, 0.50875]",True,65.0,50.78%,0.81731,95.04141,28.35168,0.99338,0.36618,7.05239
town7_003945.png,STOP,"[0.78729, 0.21271]",GO,"[0.47662, 0.52338]",True,82.0,64.06%,0.80123,108.43737,27.77901,0.99154,0.35708,7.99975
town7_003954.png,GO,"[0.28278, 0.71722]",STOP,"[0.58383, 0.41617]",True,46.0,35.94%,0.77253,153.0462,26.28258,0.98495,0.34719,6.47472
town7_003961.png,GO,"[0.12174, 0.87826]",STOP,"[0.56293, 0.43707]",True,108.0,84.38%,0.66149,598.78982,20.35806,0.97383,0.15132,6.71766
town7_003964.png,GO,"[0.0897, 0.9103]",GO,"[0.44972, 0.55028]",False,128.0,100.00%,,,,,,7.98766
town7_003965.png,GO,"[0.2817, 0.7183]",STOP,"[0.52495, 0.47505]",True,66.0,51.56%,0.60955,697.67534,19.69427,0.9634,0.17589,7.08055
town7_003967.png,GO,"[0.19949, 0.80051]",GO,"[0.48025, 0.51975]",False,128.0,100.00%,,,,,,7.27392
town7_003972.png,GO,"[0.30436, 0.69564]",GO,"[0.39898, 0.60102]",False,128.0,100.00%,,,,,,7.26676
town7_003973.png,GO,"[0.28131, 0.71869]",STOP,"[0.54408, 0.45592]",True,118.0,92.19%,0.669,325.15401,23.00991,0.98017,0.24838,7.4201
town7_003974.png,GO,"[0.30301, 0.69699]",STOP,"[0.50301, 0.49699]",True,120.0,93.75%,0.68609,300.13857,23.35759,0.98285,0.25048,6.54158
town7_003975.png,GO,"[0.32542, 0.67458]",GO,"[0.48385, 0.51615]",False,128.0,100.00%,,,,,,6.22739
town7_003976.png,GO,"[0.31485, 0.68515]",STOP,"[0.51746, 0.48254]",True,128.0,100.00%,0.69279,274.70898,23.74207,0.98454,0.25155,5.14103
town7_003986.png,STOP,"[0.53328, 0.46672]",GO,"[0.47537, 0.52463]",True,2.0,1.56%,0.69017,193.09104,25.27318,0.98935,0.2133,4.85229
town7_003989.png,GO,"[0.2534, 0.7466]",STOP,"[0.50495, 0.49505]",True,116.0,90.62%,0.65586,579.03729,20.50374,0.96896,0.16681,6.29381
town7_003996.png,GO,"[0.3712, 0.6288]",STOP,"[0.57501, 0.42499]",True,46.0,35.94%,0.61285,394.08945,22.17486,0.97727,0.15369,6.47205
town7_004002.png,GO,"[0.32378, 0.67622]",STOP,"[0.51821, 0.48179]",True,111.0,86.72%,0.59968,533.64424,20.85829,0.94898,0.1749,7.10052
town7_004006.png,GO,"[0.46429, 0.53571]",STOP,"[0.55204, 0.44796]",True,1.0,0.78%,0.64566,256.47036,24.04043,0.98559,0.23493,6.70682
town7_004008.png,GO,"[0.38309, 0.61691]",STOP,"[0.54307, 0.45693]",True,24.0,18.75%,0.63425,318.35385,23.1017,0.97968,0.21929,6.70627
town7_004010.png,GO,"[0.4406, 0.5594]",STOP,"[0.52912, 0.47088]",True,33.0,25.78%,0.65607,246.92667,24.20512,0.98415,0.23963,6.1559
town7_004013.png,GO,"[0.34178, 0.65822]",STOP,"[0.53798, 0.46202]",True,117.0,91.41%,0.60505,408.02482,22.02394,0.96216,0.18671,6.23487
town7_004014.png,GO,"[0.35254, 0.64746]",GO,"[0.40822, 0.59178]",False,128.0,100.00%,,,,,,6.01124
town7_004015.png,GO,"[0.34474, 0.65526]",STOP,"[0.52472, 0.47528]",True,43.0,33.59%,0.61995,413.58893,21.96511,0.97111,0.1628,6.48584
town7_004022.png,GO,"[0.29507, 0.70493]",STOP,"[0.58584, 0.41416]",True,60.0,46.88%,0.64555,403.72529,22.06994,0.97758,0.14663,6.8045
town7_004025.png,GO,"[0.264, 0.736]",STOP,"[0.50011, 0.49989]",True,88.0,68.75%,0.67082,352.1988,22.66292,0.97762,0.18775,6.23985
town7_004027.png,GO,"[0.30026, 0.69974]",STOP,"[0.52313, 0.47687]",True,87.0,67.97%,0.66012,330.2538,22.94233,0.97438,0.2041,7.37857
town7_004029.png,GO,"[0.4544, 0.5456]",STOP,"[0.50849, 0.49151]",True,1.0,0.78%,0.75386,148.8469,26.40341,0.99353,0.27445,7.06183
town7_004032.png,GO,"[0.42053, 0.57947]",STOP,"[0.51291, 0.48709]",True,4.0,3.12%,0.76381,139.92758,26.67177,0.99364,0.28798,6.99496
town7_004048.png,GO,"[0.34571, 0.65429]",STOP,"[0.52252, 0.47748]",True,91.0,71.09%,0.61685,759.65458,19.32464,0.95873,0.1474,5.92853
town7_004049.png,GO,"[0.34422, 0.65578]",STOP,"[0.50789, 0.49211]",True,89.0,69.53%,0.60063,783.71841,19.1892,0.95602,0.14436,6.21632
town7_004052.png,GO,"[0.31207, 0.68793]",STOP,"[0.50482, 0.49518]",True,85.0,66.41%,0.60719,706.88922,19.63729,0.96333,0.14574,6.84909
town7_004056.png,GO,"[0.24611, 0.75389]",STOP,"[0.50469, 0.49531]",True,81.0,63.28%,0.69327,433.02466,21.76568,0.97538,0.20418,7.24139
town7_004057.png,GO,"[0.26054, 0.73946]",STOP,"[0.57213, 0.42787]",True,71.0,55.47%,0.73839,275.40846,23.73103,0.98378,0.24065,7.2126
town7_004068.png,GO,"[0.35561, 0.64439]",STOP,"[0.51344, 0.48656]",True,4.0,3.12%,0.75276,188.97396,25.36678,0.98876,0.27169,6.61861
town7_004069.png,STOP,"[0.87746, 0.12254]",GO,"[0.43154, 0.56846]",True,28.0,21.88%,0.66189,432.41682,21.77178,0.97512,0.2026,6.0726
town7_004070.png,STOP,"[0.83382, 0.16618]",GO,"[0.44082, 0.55918]",True,31.0,24.22%,0.72119,217.75724,24.75108,0.98843,0.26766,5.60712
town7_004072.png,STOP,"[0.80588, 0.19412]",GO,"[0.49758, 0.50242]",True,41.0,32.03%,0.7953,137.48141,26.74836,0.99107,0.30956,5.72694
town7_004074.png,STOP,"[0.81994, 0.18006]",GO,"[0.48177, 0.51823]",True,32.0,25.00%,0.77797,139.45302,26.68652,0.99082,0.30965,5.23809
town7_004078.png,STOP,"[0.81936, 0.18064]",GO,"[0.49367, 0.50633]",True,31.0,24.22%,0.77721,138.08323,26.72939,0.99077,0.31774,5.51918
town7_004094.png,GO,"[0.12679, 0.87321]",STOP,"[0.51776, 0.48224]",True,112.0,87.50%,0.64856,574.25878,20.53973,0.9642,0.13438,5.87354
town7_004096.png,GO,"[0.12481, 0.87519]",STOP,"[0.55336, 0.44664]",True,104.0,81.25%,0.60873,605.27867,20.31125,0.96026,0.12711,6.46827
town7_004097.png,GO,"[0.1409, 0.8591]",STOP,"[0.50003, 0.49997]",True,99.0,77.34%,0.59181,611.49281,20.26689,0.95685,0.11093,6.82807
town7_004105.png,GO,"[0.42708, 0.57292]",STOP,"[0.50999, 0.49001]",True,8.0,6.25%,0.72845,151.96979,26.31323,0.97593,0.30003,6.42907
town7_004110.png,STOP,"[0.64423, 0.35577]",GO,"[0.43741, 0.56259]",True,2.0,1.56%,0.76438,111.31258,27.66536,0.98285,0.32682,6.89967
town7_004114.png,STOP,"[0.71035, 0.28965]",GO,"[0.45121, 0.54879]",True,2.0,1.56%,0.73669,115.96529,27.48752,0.98387,0.3068,6.64571
town7_004116.png,STOP,"[0.63388, 0.36612]",GO,"[0.48086, 0.51914]",True,1.0,0.78%,0.73652,116.22826,27.47769,0.98373,0.30752,6.86896
town7_004121.png,STOP,"[0.70463, 0.29537]",GO,"[0.43593, 0.56407]",True,6.0,4.69%,0.73071,119.86531,27.34387,0.98351,0.30644,6.481
town7_004123.png,STOP,"[0.64921, 0.35079]",GO,"[0.4516, 0.5484]",True,3.0,2.34%,0.74172,111.98797,27.63909,0.9853,0.31505,6.08897
town7_004124.png,STOP,"[0.54303, 0.45697]",GO,"[0.34474, 0.65526]",True,1.0,0.78%,0.7445,114.4318,27.54534,0.98536,0.30966,5.60872
town7_004126.png,GO,"[0.38485, 0.61515]",STOP,"[0.5161, 0.4839]",True,46.0,35.94%,0.73345,135.09078,26.82455,0.98431,0.28537,6.11364
town7_004128.png,GO,"[0.33839, 0.66161]",GO,"[0.3556, 0.6444]",False,128.0,100.00%,,,,,,6.13415
town7_004141.png,GO,"[0.29207, 0.70793]",GO,"[0.46957, 0.53043]",False,128.0,100.00%,,,,,,6.81276
town7_004145.png,GO,"[0.32184, 0.67816]",STOP,"[0.51326, 0.48674]",True,67.0,52.34%,0.74638,146.26224,26.47948,0.98024,0.31725,5.28439
town7_004153.png,GO,"[0.30187, 0.69813]",GO,"[0.36401, 0.63599]",False,128.0,100.00%,,,,,,6.92203
town7_004155.png,GO,"[0.32355, 0.67645]",STOP,"[0.5639, 0.4361]",True,77.0,60.16%,0.73868,150.58003,26.35313,0.97565,0.29322,6.52147
town7_004156.png,GO,"[0.33574, 0.66426]",STOP,"[0.50669, 0.49331]",True,62.0,48.44%,0.74822,124.20346,27.18947,0.98456,0.29223,6.09279
town7_004158.png,GO,"[0.29866, 0.70134]",STOP,"[0.50435, 0.49565]",True,72.0,56.25%,0.7192,129.11961,27.02088,0.9811,0.26035,5.96948
town7_004159.png,GO,"[0.31109, 0.68891]",STOP,"[0.53184, 0.46816]",True,76.0,59.38%,0.68678,158.92495,26.11888,0.97135,0.24525,6.01608
town7_004160.png,GO,"[0.29319, 0.70681]",STOP,"[0.51919, 0.48081]",True,92.0,71.88%,0.71017,150.15862,26.3653,0.97694,0.27284,6.24915
town7_004168.png,STOP,"[0.52726, 0.47274]",GO,"[0.34353, 0.65647]",True,1.0,0.78%,0.6768,140.70112,26.64783,0.98846,0.23293,6.80006
town7_004169.png,GO,"[0.41704, 0.58296]",GO,"[0.37617, 0.62383]",False,128.0,100.00%,,,,,,6.82651
town7_004173.png,GO,"[0.4699, 0.5301]",STOP,"[0.51312, 0.48688]",True,62.0,48.44%,0.70115,183.49128,25.49465,0.99033,0.22006,7.34253
town7_004176.png,STOP,"[0.87954, 0.12046]",GO,"[0.49211, 0.50789]",True,27.0,21.09%,0.71518,197.65716,25.17168,0.99069,0.23734,7.28699
town7_004177.png,STOP,"[0.90193, 0.09807]",GO,"[0.43202, 0.56798]",True,45.0,35.16%,0.6906,229.98164,24.51387,0.98925,0.2151,7.2831
town7_004183.png,STOP,"[0.88747, 0.11253]",GO,"[0.49611, 0.50389]",True,25.0,19.53%,0.68746,216.3626,24.77898,0.99058,0.22755,7.2983
town7_004202.png,STOP,"[0.56986, 0.43014]",GO,"[0.33583, 0.66417]",True,1.0,0.78%,0.64872,342.53898,22.7837,0.98292,0.21251,7.06339
town7_004211.png,GO,"[0.14511, 0.85489]",GO,"[0.34184, 0.65816]",False,128.0,100.00%,,,,,,6.00641
town7_004218.png,GO,"[0.25515, 0.74485]",STOP,"[0.52271, 0.47729]",True,51.0,39.84%,0.60804,408.05273,22.02364,0.97695,0.18346,6.41708
town7_004227.png,GO,"[0.31309, 0.68691]",GO,"[0.42591, 0.57409]",False,128.0,100.00%,,,,,,5.85326
town7_004229.png,GO,"[0.29256, 0.70744]",STOP,"[0.57003, 0.42997]",True,110.0,85.94%,0.66378,320.76211,23.06897,0.97802,0.21083,6.83373
town7_004239.png,GO,"[0.24775, 0.75225]",GO,"[0.34598, 0.65402]",False,128.0,100.00%,,,,,,7.2681
town7_004251.png,GO,"[0.28833, 0.71167]",GO,"[0.30771, 0.69229]",False,128.0,100.00%,,,,,,6.81349
town7_004253.png,GO,"[0.30517, 0.69483]",STOP,"[0.53562, 0.46438]",True,50.0,39.06%,0.73422,191.29635,25.31374,0.98927,0.2731,6.09072
town7_004256.png,GO,"[0.27385, 0.72615]",STOP,"[0.50578, 0.49422]",True,74.0,57.81%,0.73342,181.89443,25.53261,0.98935,0.24991,6.11775
town7_004265.png,GO,"[0.34704, 0.65296]",STOP,"[0.52308, 0.47692]",True,23.0,17.97%,0.73987,160.51862,26.07555,0.99157,0.27779,5.46177
town7_004266.png,GO,"[0.35193, 0.64807]",STOP,"[0.50699, 0.49301]",True,26.0,20.31%,0.72805,209.22326,24.9247,0.98891,0.27102,5.3017
town7_004270.png,STOP,"[0.78954, 0.21046]",GO,"[0.49055, 0.50945]",True,38.0,29.69%,0.7909,105.1894,27.91108,0.99377,0.34173,6.06472
town7_004277.png,STOP,"[0.78142, 0.21858]",GO,"[0.48873, 0.51127]",True,41.0,32.03%,0.77704,126.87622,27.097,0.99235,0.33728,6.0777
town7_004278.png,STOP,"[0.78409, 0.21591]",GO,"[0.42686, 0.57314]",True,14.0,10.94%,0.77873,122.2049,27.25992,0.99292,0.34022,6.46481
town7_004279.png,STOP,"[0.7831, 0.2169]",GO,"[0.46953, 0.53047]",True,31.0,24.22%,0.77691,122.35977,27.25442,0.99299,0.33409,6.85803
town7_004281.png,STOP,"[0.76204, 0.23796]",GO,"[0.48675, 0.51325]",True,44.0,34.38%,0.77575,125.03591,27.16046,0.99256,0.33138,7.21439
town7_004285.png,STOP,"[0.6912, 0.3088]",GO,"[0.40433, 0.59567]",True,14.0,10.94%,0.79086,116.17648,27.47962,0.99243,0.3461,7.07875
town7_004287.png,GO,"[0.32129, 0.67871]",STOP,"[0.53257, 0.46743]",True,12.0,9.38%,0.77944,137.76523,26.73941,0.98972,0.32383,7.50543
town7_004296.png,GO,"[0.24203, 0.75797]",STOP,"[0.50474, 0.49526]",True,86.0,67.19%,0.73537,244.7681,24.24326,0.97772,0.239,5.604
town7_004297.png,GO,"[0.23573, 0.76427]",STOP,"[0.57136, 0.42864]",True,77.0,60.16%,0.71024,299.43177,23.36782,0.97411,0.23131,6.16625
town7_004300.png,GO,"[0.24204, 0.75796]",STOP,"[0.53819, 0.46181]",True,62.0,48.44%,0.69266,267.40219,23.85915,0.9706,0.22293,6.18572
town7_004305.png,GO,"[0.17074, 0.82926]",STOP,"[0.54566, 0.45434]",True,109.0,85.16%,0.56965,836.12378,18.9081,0.89159,0.15168,5.38678
town7_004320.png,GO,"[0.3241, 0.6759]",STOP,"[0.55972, 0.44028]",True,6.0,4.69%,0.69084,161.5826,26.04686,0.95945,0.24692,5.17549
town7_004325.png,GO,"[0.27161, 0.72839]",STOP,"[0.56224, 0.43776]",True,71.0,55.47%,0.5501,634.98966,20.10314,0.89938,0.12989,5.66564
town7_004327.png,GO,"[0.32139, 0.67861]",STOP,"[0.51481, 0.48519]",True,4.0,3.12%,0.66163,190.80565,25.32489,0.97179,0.23786,5.6244
town7_004328.png,GO,"[0.33558, 0.66442]",STOP,"[0.5723, 0.4277]",True,5.0,3.91%,0.68894,160.72167,26.07006,0.97124,0.252,4.93839
town7_004334.png,GO,"[0.26261, 0.73739]",STOP,"[0.56065, 0.43935]",True,15.0,11.72%,0.65284,219.29872,24.72044,0.94492,0.22263,5.65238
town7_004336.png,STOP,"[0.79729, 0.20271]",GO,"[0.4941, 0.5059]",True,8.0,6.25%,0.62245,302.80833,23.31913,0.89123,0.19695,6.41928
town7_004337.png,STOP,"[0.84263, 0.15737]",GO,"[0.47551, 0.52449]",True,34.0,26.56%,0.6102,346.75846,22.73053,0.8924,0.19008,6.48974
town7_004338.png,STOP,"[0.92016, 0.07984]",GO,"[0.44311, 0.55689]",True,8.0,6.25%,0.62394,379.03104,22.34406,0.91205,0.2221,6.58545
town7_004342.png,STOP,"[0.98818, 0.01182]",GO,"[0.44325, 0.55675]",True,59.0,46.09%,0.75297,251.51586,24.12515,0.96463,0.27188,5.86025
town7_004344.png,STOP,"[0.98804, 0.01196]",GO,"[0.40421, 0.59579]",True,55.0,42.97%,0.78865,200.78513,25.10349,0.97187,0.32664,6.15756
town7_004350.png,STOP,"[0.98732, 0.01268]",GO,"[0.38215, 0.61785]",True,56.0,43.75%,0.77813,221.99609,24.66735,0.96648,0.31101,5.70218
town7_004359.png,STOP,"[0.98813, 0.01187]",GO,"[0.33666, 0.66334]",True,65.0,50.78%,0.77234,243.12896,24.27244,0.96405,0.30498,5.3141
town7_004363.png,STOP,"[0.98542, 0.01458]",GO,"[0.42236, 0.57764]",True,41.0,32.03%,0.788,181.97336,25.53073,0.97376,0.31637,5.39659
town7_004367.png,STOP,"[0.98374, 0.01626]",GO,"[0.44871, 0.55129]",True,51.0,39.84%,0.7892,187.60732,25.39831,0.97326,0.32854,6.04876
town7_004368.png,STOP,"[0.98076, 0.01924]",GO,"[0.40374, 0.59626]",True,48.0,37.50%,0.78574,185.65201,25.44381,0.97332,0.32153,5.79745
town7_004382.png,STOP,"[0.98475, 0.01525]",GO,"[0.46787, 0.53213]",True,53.0,41.41%,0.78064,204.14878,25.03134,0.96837,0.31631,6.5855
town7_004385.png,STOP,"[0.98903, 0.01097]",GO,"[0.48171, 0.51829]",True,60.0,46.88%,0.77596,205.82758,24.99577,0.97153,0.30744,6.42664
